parameters,mean,std,mcse,ess_bulk,ess_tail,rhat,ess_per_sec
"logmu[50-54, 2009]",-5.107526966490948,0.03663042313055287,0.0009113534889793894,1627.5010137274824,688.3299369383029,1.0002012857399796,4.068050795556473
"logmu[50-54, 2010]",-5.15849946782198,0.03934036711148593,0.0010364251169568636,1427.393471417352,794.6123312804627,1.00299088102058,3.56786822127521
"logmu[50-54, 2011]",-5.195988390829428,0.03827197753061624,0.001056240776501457,1322.408986071332,782.7594498617894,1.0010767322117742,3.305452274660951
"logmu[50-54, 2012]",-5.2152057975755515,0.039334609449666345,0.0010755962296897306,1324.7784087725015,709.7449245149257,1.004033838490919,3.311374809776567
"logmu[50-54, 2013]",-5.277190446983165,0.037879047963681335,0.0008212360434603789,2114.7536594710014,625.6036935070651,1.0014453601847118,5.28597231845257
"logmu[50-54, 2014]",-5.356390586523822,0.03452826370682185,0.0008927093996604707,1496.5818141071156,776.5130461657999,0.9994218480641434,3.7408092456729105
"logmu[50-54, 2015]",-5.466181384082666,0.03679571410386785,0.0009957276812811594,1380.2760764746433,814.9605027896157,0.9995404548546174,3.4500950497905194
"logmu[50-54, 2016]",-5.774234450774229,0.036302455911748036,0.0008390093837176356,1863.288687882038,712.4143488853598,1.001715172131703,4.657418315045749
"logmu[50-54, 2017]",-5.936294436809726,0.03689880904661771,0.001112893820088212,1112.4126263380563,674.8708407850037,0.9998413201129869,2.7805519206388305
"logmu[55-59, 1997]",-3.689680378279904,0.05036300766249669,0.0014551058011547993,1209.0590005103381,604.5293450787179,1.00020571106154,3.0221261845090175
"logmu[55-59, 1998]",-4.073322475024773,0.053714617594166035,0.0016005430665938713,1112.0436233858768,697.2604902978953,1.0027408807898592,2.779629572363459
"logmu[55-59, 1999]",-4.259825146693824,0.049958646009214555,0.0011891171972592575,1769.2777890467548,908.3536867949057,1.0024046139650287,4.422431603165341
"logmu[55-59, 2000]",-4.338573967073645,0.04857499372402141,0.0012142764619027951,1559.4106252101087,634.9549320342339,1.0008997922043479,3.8978541831786733
"logmu[55-59, 2001]",-4.520680262619683,0.05216543677532398,0.001329518962353529,1521.7705838244742,848.7930442797984,1.0012803796679057,3.8037703091828514
"logmu[55-59, 2002]",-4.627340299571233,0.049268909133791554,0.001170711350803457,1807.950003018199,581.4092313384828,1.0016833048994314,4.51909546357803
"logmu[55-59, 2003]",-4.754843199727037,0.048692898797129194,0.0011765251648126226,1702.0998380617582,841.4701951401415,0.9999478703635858,4.254515691197664
"logmu[55-59, 2004]",-4.866482344043494,0.04595427657971053,0.0011103885130584659,1720.2570007042139,630.8048886746848,1.0008982468538932,4.299900768877903
"logmu[55-59, 2005]",-5.030059016916043,0.04570217914465552,0.001246506186705234,1351.0148290659954,748.8602963874769,0.999457340861449,3.3769545480054575
"logmu[55-59, 2006]",-5.061575486853916,0.044414525029227436,0.001183265584705755,1405.5813654916449,431.2806456473244,1.0032374868130154,3.513347361309286
"logmu[55-59, 2007]",-4.745698802513121,0.034899500282302605,0.001029028098959971,1142.4336625950802,624.484151429647,1.0022116930508342,2.855591566942403
