parameters,mean,std,mcse,ess_bulk,ess_tail,rhat,ess_per_sec
"logmu[50-54, 1999]",-5.030278425659396,0.021570293126972753,0.0006001330348603545,1306.0213802042126,757.5136526566922,1.0021345272115776,1.9498589588344821
"logmu[50-54, 2000]",-5.0378707182003275,0.019991685084987117,0.00062530762867781,1021.0834452498951,761.1652199857326,1.000305794869391,1.5244533769629207
"logmu[50-54, 2001]",-5.084379631893584,0.02019326727609441,0.000554107896021402,1340.691606303104,680.1445427313868,1.0011176611821224,2.0016207844740976
"logmu[50-54, 2002]",-5.141058419909014,0.020024852172176196,0.000650667004271004,947.2749749072068,765.4259615511418,1.0017273949080947,1.4142590805165203
"logmu[50-54, 2003]",-5.188939266778655,0.021513933479264752,0.0007810721911507768,765.544497949242,452.8382467075492,1.0023345134429853,1.1429397866973454
"logmu[50-54, 2004]",-5.190024008121522,0.02197629524743212,0.0006185476484327191,1255.9874974386341,716.2779905740019,1.0086029978097562,1.875159558017259
"logmu[50-54, 2005]",-5.172120258514529,0.020869530319854168,0.00056911284733012,1335.3038581150565,619.7298540989701,1.0017137260992945,1.9935770041565304
"logmu[50-54, 2006]",-5.171366194652605,0.02065963733670411,0.0006221700806292601,1109.0369007892325,852.5044761585985,1.0086848597470552,1.6557658009731704
"logmu[50-54, 2007]",-5.32677747219177,0.02084881923649494,0.0005686531762040148,1352.8374363281669,476.1290875174828,0.9992723509348828,2.0197542207606816
"logmu[50-54, 2008]",-5.4129524026511096,0.021378276995480873,0.0006709119854077295,1009.6409965084003,757.5136526566926,1.0000579973414268,1.5073700722576644
"logmu[50-54, 2009]",-5.469740329600231,0.023055167796652856,0.0006757145635841303,1165.3513922729426,627.1847627873487,1.0001310345419987,1.7398420017123581
"logmu[50-54, 2010]",-5.639486255178712,0.0209722677655716,0.0005944793211107211,1240.2039768192753,691.3168549361541,0.9996449037360908,1.8515951359120149
"logmu[50-54, 2011]",-5.745775918460035,0.022519653791006213,0.0008558272233498279,692.7973060407131,718.7286881508393,1.000650327943449,1.0343299537934485
